nodes,edge_prob,runtime
512,0.6,2.6673890000092797
512,0.6,2.6837908000015887
512,0.6,2.763803599998937
512,0.6,2.7065514999994775
512,0.6,2.68412890000036
512,0.6,2.675488900000346
512,0.6,2.763987999991514
512,0.6,2.687640099989949
512,0.6,2.655997399997432
512,0.6,2.7535633000079542
512,0.8,3.712294299999485
512,0.8,3.8285524000093574
512,0.8,3.670748200005619
512,0.8,3.6451652999967337
512,0.8,3.865844100000686
512,0.8,3.750262700006715
512,0.8,3.632792899996275
512,0.8,3.862615400008508
512,0.8,3.871710199993686
512,0.8,3.8909719999937806
512,1.0,4.521581900000456
512,1.0,4.740115900000092
512,1.0,4.700505400003749
512,1.0,4.556110899997293
512,1.0,4.5057336000027135
512,1.0,4.654009699996095
512,1.0,4.573933899999247
512,1.0,4.609838700009277
512,1.0,4.839548399992054
512,1.0,4.62774470000295
1024,0.1,2.1471752999932505
1024,0.1,1.884118200003286
1024,0.1,1.8868877999921096
1024,0.1,1.9371877999947174
1024,0.1,2.0037180999934208
1024,0.1,2.0276382000010926
1024,0.1,1.9422703999880468
1024,0.1,1.9965904999990016
1024,0.1,1.9522053999971831
1024,0.1,1.952532000010251
1024,0.2,3.956026500003645
1024,0.2,3.927653199993074
1024,0.2,4.040238600005978
1024,0.2,3.8420926999970106
1024,0.2,3.9684170999971684
1024,0.2,4.089414699992631
1024,0.2,3.939165400006459
1024,0.2,3.8955133999988902
1024,0.2,4.123615000004065
1024,0.2,3.9628503999992972
1024,0.4,8.212310600007186
1024,0.4,8.162394900005893
1024,0.4,7.941994100008742
1024,0.4,8.318575700002839
1024,0.4,7.80893840000499
1024,0.4,7.979741500006639
1024,0.4,8.1721314000024
1024,0.4,7.916878100004396
1024,0.4,8.070541900000535
1024,0.4,8.140006300003733
1024,0.6,12.1953777000017
1024,0.6,11.744930400003796
1024,0.6,11.71776499999396
1024,0.6,13.205083499997272
1024,0.6,11.645091700003832
1024,0.6,12.869888800007175
1024,0.6,12.68105659999128
1024,0.6,12.317809899992426
1024,0.6,12.194420999992872
1024,0.6,12.58079859999998
1024,0.8,16.820183600008022
1024,0.8,17.05464600000414
1024,0.8,16.694345700001577
1024,0.8,16.85359199999948
1024,0.8,17.75013929999841
1024,0.8,17.08853690000251
1024,0.8,18.240738899999997
1024,0.8,19.14633990000584
1024,0.8,16.382725499992375
1024,0.8,18.595837700006086
1024,1.0,21.766864099990926
1024,1.0,21.34240919999138
1024,1.0,20.78262349999568
1024,1.0,21.060370100007276
1024,1.0,21.626468899994507
1024,1.0,20.7539390999882
1024,1.0,22.650445999999647
1024,1.0,21.72672489999968
1024,1.0,22.194744599997648
1024,1.0,20.762602699993295
